word,orig,Bolbol,FaBert,Hoosh
میگم,9.322442501,9.322451748095629,4.502443790435791,10.841216087341309
خیلی,7.452284554,7.452281847802481,8.250839233398438,6.914844036102295
بد,5.650208014,5.650210172943572,3.6786434650421143,10.861184120178223
وضعیه,9.093491739,9.093490411850864,8.846245765686035,15.361104965209961
همین,11.62341672,11.62341777704942,5.52556848526001,10.739800453186035
که,3.75562818,3.755626727840906,7.613906383514404,7.522328853607178
این,5.550390241,5.550389107826815,7.963635444641113,9.701143264770508
کلمات,7.889033603,7.889034239969389,5.79258394241333,7.807490348815918
را,0.599822701,0.5998243947585172,1.2182401418685913,8.143501281738281
به,3.385967238,3.385969598185556,5.095757484436035,9.276175498962402
زبان,1.811370259,1.8113722204216967,2.977328300476074,7.802639007568359
آورد,1.482133132,1.482136615340583,3.5948991775512695,11.983102798461914
پایش,12.87666351,12.876664138975862,13.11915397644043,9.84749984741211
لغزید,3.209994831,3.2099957191220168,2.53694748878479,6.625000953674316
و,0.673156082,0.6731618414048347,5.0335845947265625,1.2422893047332764
لحظه‌ای,4.032492359,4.032499437999955,9.976805686950684,9.929434776306152
بعد,4.068072965,4.068075760025527,2.121767997741699,4.846412658691406
شالاپ,11.42838555,11.428386620132184,12.040793418884277,17.42737579345703
تا,8.134734922,8.134736338484318,9.610090255737305,7.3164286613464355
چانه,15.69042831,15.690430806162032,11.011058807373047,11.915590286254883
در,7.694353885,7.694364738411826,7.103848934173584,6.353909969329834
آب,4.568004757,4.568002461931133,5.972909450531006,9.75800895690918
نمک,12.95125339,12.951260041713825,13.974494934082031,12.640719413757324
فرو,1.353454144,1.3534559016856271,3.8789820671081543,6.466534614562988
رفته,6.586489956,6.5865041596983245,6.246232509613037,4.651192665100098
بود,1.691759862,1.691765139769457,0.8138033151626587,2.8559138774871826
اولین,14.02233873,14.022338467443495,9.486827850341797,10.159229278564453
فکری,14.17966305,14.17966227437266,11.870756149291992,14.240167617797852
که,1.106138951,1.106137932689936,0.4236838221549988,9.290579795837402
به,1.528313624,1.5283115153907547,4.039844989776611,10.481524467468262
ذهنش,2.373184316,2.373187434947034,2.0118112564086914,13.898006439208984
رسید,1.096221471,1.096229836005504,0.4939361810684204,8.839254379272461
این,1.249989855,1.2499885255221737,5.97354793548584,11.379918098449707
بود,0.045326389,0.04534475756404826,0.07851874828338623,10.13440227508545
که,0.219754013,0.21976983529982164,0.004604792688041925,7.040959358215332
در,5.470795023,5.470795261153708,7.235774517059326,8.599584579467773
دریا,11.21474551,11.214744409576108,9.581242561340332,4.991329669952393
افتاده,10.31289059,10.312894968591259,6.799763202667236,12.001713752746582
است,3.12181556,3.121816776722663,1.6595966815948486,10.677433967590332
با,5.73365609,5.733655517969795,7.835580825805664,8.42245864868164
خود,10.84185755,10.841857703622148,9.424555778503418,8.512322425842285
گفت,2.628298055,2.62829672571596,4.479567050933838,8.609475135803223
در,7.533228976,7.533234451689199,11.893799781799316,8.902616500854492
اون,12.04044071,12.040439914120897,8.780014991760254,9.03981876373291
صورت,4.4366118,4.436609938062668,2.964890241622925,9.81354808807373
میتوانم,6.850169113,6.850177009308717,12.546012878417969,7.666383743286133
از,3.874359669,3.874359984720096,7.242337703704834,8.014354705810547
طریق,7.064599766,7.064599046729793,4.915574073791504,7.975858688354492
راه,8.775021068,8.775020774065663,6.547593593597412,9.241098403930664
آهن,4.974392182,4.974394885498131,5.333200931549072,7.816637992858887
برگردم,10.32175331,10.321754166418504,5.030351638793945,10.59070873260498
آلیس,19.96184525,19.961846590221015,12.386650085449219,5.173821449279785
در,4.203996941,4.2039981295712,7.979487895965576,3.133631467819214
طول,10.4749971,10.474995068665015,9.597939491271973,4.939007759094238
زندگی‌اش,1.841654474,1.8416601342709462,5.164406776428223,7.372090816497803
یک,6.247728393,6.247727678069596,7.414381504058838,5.973216533660889
بار,2.290382169,2.2903811177713242,2.286299705505371,16.050785064697266
رفته,14.56152094,14.561521068847235,7.871806621551514,11.21625804901123
بود,1.007883775,1.007887233097382,2.072787046432495,10.477251052856445
کنار,10.0141347,10.01413383501695,9.50217342376709,10.814835548400879
دریا,3.057410328,3.0574114908861008,1.396978497505188,12.30766773223877
و,1.672996623,1.6729973083995715,2.3709354400634766,1.6901087760925293
به,4.876773561,4.876774350968887,3.222369909286499,8.894576072692871
این,5.819789125,5.819789580408169,4.25309944152832,7.771989345550537
نتیجه‌ی,4.7920134,4.792021554354513,9.697086334228516,10.56126880645752
کلی,5.580377042,5.580374727562115,7.6912713050842285,7.85285758972168
رسیده,0.340969772,0.34098273285209224,1.4182872772216797,9.181601524353027
بود,0.079306505,0.07931668041176472,1.02681565284729,11.803311347961426
که,0.149127678,0.1491433167043209,2.3880300521850586,5.4908552169799805
هر,5.76815495,5.76815494963305,7.609423637390137,9.293173789978027
کجای,11.65023096,11.650230146349582,7.7037434577941895,18.613847732543945
سواحل,10.73262035,10.732624496523439,7.8453898429870605,17.960031509399414
انگلیس,7.600839704,7.6008393132058,11.263385772705078,14.43789005279541
که,2.446140012,2.4461367316188714,0.10614100098609924,7.543282508850098
آدم,8.055335028,8.055335116898776,6.918480396270752,6.7278547286987305
برود,6.946956265,6.946952451865356,4.667389392852783,9.153434753417969
به,5.175957343,5.175959382952434,0.00034862873144447803,4.238215446472168
چند,9.78783836,9.787837914173664,9.576360702514648,7.026519775390625
کابین,16.18278259,16.182783566866412,11.338186264038086,13.589512825012207
دوش,16.21958659,16.219592196089685,11.67125129699707,10.88893985748291
در,8.247062646,8.247063870894918,0.025285199284553528,3.9736573696136475
دریا,6.705492269,6.705493811438216,0.6145422458648682,2.894785165786743
چند,12.16500775,12.165009393009493,7.760239124298096,9.157574653625488
کودک,9.912807015,9.912807338441562,8.647163391113281,10.931014060974121
که,7.528728283,7.528728779515011,0.15190812945365906,5.752342224121094
ماسه‌ها,6.872593902,6.872598789234057,11.845452308654785,8.705334663391113
را,0.587963105,0.5879690503661859,2.6422276496887207,7.371083736419678
با,4.772990362,4.772988598255492,2.52344012260437,9.354924201965332
بیلهای,8.663752438,8.663752695503867,13.229767799377441,11.188371658325195
چوبی,5.4362855,5.436286198535656,3.213853597640991,11.814286231994629
حفر,11.23142483,11.231426750229847,9.361589431762695,10.721626281738281
میکند,10.30033033,10.300345900802496,12.00627613067627,18.7232666015625
و,2.260679925,2.2606806461946394,2.504425287246704,1.7645103931427002
یک,5.600992689,5.60099216689219,6.101472854614258,6.964326858520508
ردیف,9.78997439,9.789971267279686,8.565983772277832,10.348902702331543
مسافرخانه,15.46578702,15.46578689737004,8.67230224609375,16.34794807434082
و,2.746504201,2.746505499832648,2.417476177215576,7.781938076019287
پشت,12.4308271,12.430830573706412,10.975417137145996,6.979298114776611
آنها,8.042328724,8.042326599196379,2.993739128112793,11.245707511901855
به,5.746475636,5.746472750977794,0.0005990868667140603,3.5935781002044678
یک,4.271902096,4.271898150838789,6.100950241088867,3.9298322200775146
ایستگاه,8.830382154,8.83038169533077,4.990581512451172,7.244104385375977
راه‌آهن,3.145851093,3.1458592690096974,3.2320971488952637,8.663483619689941
بر,8.453371731,8.45337279095526,5.579934120178223,7.327201843261719
خواهد,6.750287868,6.750287144540342,7.639867782592773,13.401504516601562
خورد,2.758098727,2.7581086166906523,0.08073709160089493,12.26609992980957
هرچند,12.57065226,12.57064868510675,9.836297988891602,11.994309425354004
خیلی,7.91434504,7.914343580972782,6.928309440612793,5.825143337249756
زود,2.664708472,2.6647094263816835,4.310523986816406,8.34425163269043
متوجه,6.589558871,6.589557965158626,10.439421653747559,10.627531051635742
شد,1.410155385,1.4101556137301239,3.1903297901153564,10.629648208618164
در,7.532036553,7.5320350606606175,10.36328125,8.366555213928223
همان,7.560852291,7.5608529255541725,5.646679878234863,7.665539264678955
استخری,7.939168267,7.939167176981915,14.706160545349121,10.332026481628418
افتاده,8.84950662,8.849511888575067,5.065583229064941,10.597808837890625
که,0.457000522,0.4570151589770342,6.511723518371582,7.844335556030273
وقتی,10.09247087,10.092471237680808,6.992286682128906,8.236478805541992
قدش,13.97023441,13.97023558479647,8.107358932495117,4.563680648803711
به,1.364722167,1.3647293642508322,1.526457667350769,1.6455843448638916
سه,6.785434079,6.785436302383789,6.544536590576172,5.418586254119873
متر,0.730969086,0.7309793619471386,0.9331861138343811,0.5964590907096863
رسیده,5.698576512,5.698589211240714,5.355084419250488,2.7329068183898926
بود,0.861688509,0.8616928844543478,0.10889245569705963,1.287413239479065
از,6.335443234,6.335442691441859,5.887221813201904,4.069446563720703
اشک,12.84058718,12.84058733086987,8.313458442687988,9.546440124511719
خود,9.22859345,9.22859405430408,6.892039775848389,5.188976764678955
او,8.00578435,8.00578314136606,3.4715301990509033,6.130806922912598
پر,5.948266475,5.948265645815591,4.647616386413574,4.497120380401611
شده,0.681425196,0.6814342975275197,2.1920053958892822,1.5131977796554565
بود,0.326735896,0.32674603408230063,0.21363958716392517,0.2662447392940521
درحالیکه,17.16346773,17.16346600091607,11.603986740112305,8.136841773986816
شنا,14.9128823,14.912880679347971,11.261517524719238,11.371091842651367
میکرد,2.124664319,2.1246660998558573,7.054042339324951,13.89211654663086
و,3.528615397,3.5286165131796294,10.40820598602295,2.9983632564544678
سعی,8.694181074,8.694183021610822,9.3676118850708,6.556278705596924
داشت,1.974108531,1.9741237346576115,1.5755656957626343,4.525472640991211
تا,3.658759994,3.658761080054743,3.8009564876556396,11.89059066772461
راه,9.632133112,9.632132046062969,7.205092430114746,5.1170148849487305
فراری,6.991731254,6.991731937844334,12.010089874267578,10.725865364074707
بیابد,2.29333958,2.293343057145255,1.247240424156189,9.437065124511719
گفت,7.958418546,7.958414368740027,10.609315872192383,13.053327560424805
کاش,11.93948266,11.939482498141535,13.617986679077148,12.543349266052246
این,4.949982993,4.949982494303122,5.315368175506592,4.28215217590332
قدر,6.376509398,6.376507500425125,7.48813009262085,8.29323959350586
گریه,8.39212712,8.392126894706482,7.584256172180176,9.986489295959473
نکرده,6.34323845,6.343246740516206,6.073001384735107,11.635432243347168
بودم,0.608026846,0.6080406076259637,0.10171429067850113,8.564286231994629
حالا,8.367017667,8.367023656090975,9.508800506591797,11.012176513671875
فکر,9.236454096,9.236457135034673,8.835199356079102,9.152412414550781
کنم,4.105182792,4.105188618852276,2.8484537601470947,10.751117706298828
باید,6.554054369,6.554057273319434,3.5655672550201416,7.72187614440918
به,3.957553079,3.957557253699933,3.8342769145965576,3.9975032806396484
خاطرش,5.758968766,5.758966829173318,6.923623561859131,12.306629180908203
تنبیه,11.76177138,11.7617801299507,8.569643020629883,9.516573905944824
بشم,5.047402349,5.047400838652091,1.2984427213668823,9.529539108276367
و,3.883732673,3.883735528544681,2.5100650787353516,4.117880821228027
در,6.391512226,6.391513805102348,0.007508261129260063,6.024158954620361
اشکهایم,19.89791537,19.897916647830556,10.60112190246582,9.148683547973633
خودم,9.8413407,9.841344551584184,6.509185791015625,5.9229960441589355
غرق,5.471433455,5.471439773903836,5.095816612243652,4.39492654800415
شم,5.241371748,5.241377847041155,3.39652943611145,9.989971160888672
خیلی,11.91425039,11.9142473153017,6.892513751983643,8.297591209411621
عجیب,8.680905245,8.680905382637942,6.767606258392334,10.085227012634277
میشه,11.0953809,11.095384762530658,12.953153610229492,8.928264617919922
هرچند,12.50555625,12.505557839510049,12.145962715148926,9.107182502746582
همه,7.59803292,7.598030707235565,7.9886884689331055,8.163701057434082
چیز,3.523680108,3.52367800601807,6.563823699951172,6.932036399841309
امروز,12.3501359,12.350138310201952,9.467554092407227,6.772797584533691
عجیب,8.273923131,8.273922610969551,5.397562503814697,9.466370582580566
غریبه,15.31664617,15.316648633680087,7.452756404876709,12.726170539855957
همان,10.94447874,10.944479074016824,7.025618076324463,9.160154342651367
موقع,7.194284955,7.19428515189406,9.444994926452637,9.080026626586914
کمی,12.58973305,12.589734475523302,9.264076232910156,7.163719177246094
دورتر,9.199689657,9.19969212566405,6.38771915435791,9.637316703796387
صدای,10.4794855,10.47948670171052,8.832409858703613,6.557422637939453
شالاپ,11.54745173,11.547452084552237,12.259519577026367,7.223255634307861
شلوپی,2.633565434,2.6335671220875723,8.184891700744629,8.494222640991211
در,5.894791787,5.894792906654569,5.544742107391357,10.133089065551758
استخر,11.73846586,11.738462275338758,11.653036117553711,12.125090599060059
شنید,6.185941951,6.185939309781201,5.340758800506592,9.654311180114746
و,2.258941458,2.258943412926951,2.4437060356140137,4.488264083862305
برای,7.560531779,7.560532539709915,7.234757423400879,8.660621643066406
اینکه,3.732007923,3.732008922294639,2.345288038253784,7.352952003479004
بفهمد,7.128945492,7.128943423427565,5.875534534454346,15.191082954406738
چیست,8.965910353,8.965909681587439,4.387962341308594,14.630824089050293
قدری,11.92987807,11.92987840022943,11.176359176635742,11.30968952178955
نزدیکتر,12.26814952,12.268148696296818,11.05202865600586,11.32179069519043
آمد,6.995614579,6.995616122242106,4.329610347747803,9.884042739868164
اول,12.79751055,12.797509650326012,6.69135046005249,9.022479057312012
فکر,13.84889626,13.848898738618988,11.21707534790039,11.422867774963379
کرد,4.281038775,4.28103908801579,4.390901565551758,9.971566200256348
ممکن,8.60088522,8.600883785176157,9.978549003601074,12.76012134552002
است,1.098364757,1.098378381355387,0.43150195479393005,9.087258338928223
فیل,13.92207028,13.922071913147633,12.669608116149902,6.497017860412598
دریایی,12.47786318,12.477859110920765,9.056465148925781,7.0456695556640625
یا,5.472401178,5.472401177572195,8.583111763000488,7.497295379638672
اسب آبی,4.537085842,14.340461979754568,9.400482177734375,1.488511323928833
باشد,2.976569144,11.191597543478862,8.48094367980957,12.310688972473145
اما,9.801781896,9.801778898216682,5.837794303894043,6.328275680541992
بعد,6.402293854,6.402293285431207,6.727919101715088,8.987875938415527
یادش,10.08797969,10.087978870730852,13.602272033691406,9.291963577270508
آمد,4.565491135,4.565492407827521,3.4505064487457275,9.255130767822266
که,0.712662714,0.7126621498636179,2.277082920074463,6.325791835784912
خودش,7.653504662,7.653504527227695,7.1672821044921875,6.417013645172119
خیلی,7.926561025,7.926563804013723,7.275025844573975,3.9946014881134033
کوچک,8.013635906,8.013638162561227,7.082644939422607,9.806544303894043
شده,6.582981031,6.582990691870478,4.774352550506592,9.583806991577148
و,2.78264055,2.782654899509079,3.5198397636413574,7.326783657073975
خیلی,5.348621206,5.348620767826682,1.9008896350860596,3.7595839500427246
زود,3.659586989,3.659588619090634,4.08325719833374,8.40682601928711
فهمید,4.054365063,4.054361758880808,4.866309642791748,11.129349708557129
یک,9.402886075,9.402888235135588,10.256922721862793,8.169417381286621
موش,10.78108134,10.781080744329943,9.846335411071777,7.126194000244141
است,5.119117821,5.11911315162773,0.9547818899154663,11.010629653930664
که,4.141611807,4.141621293477256,0.09542279690504074,8.196345329284668
مثل,7.261509897,7.261508969742532,5.41065788269043,9.139185905456543
خود,7.283188596,7.283187968176198,8.809321403503418,6.6046576499938965
او,2.168741762,2.1687457255613896,1.7414685487747192,7.002318382263184
سُر,6.078373089,6.078376342009183,13.996306419372559,12.816757202148438
خورده,1.189631063,1.189638320408547,7.905884742736816,18.3133487701416
بود,4.644980594,4.644988123697884,5.42421817779541,6.657271385192871
توی,13.39676894,13.3967751652512,14.127704620361328,6.935866355895996
آب,5.559404779,5.559401738168831,2.6864519119262695,9.822407722473145
آلیس,19.96184559,19.961846590221015,12.386650085449219,5.173821449279785
فکر,15.38059315,15.380590688223265,10.461817741394043,8.705491065979004
کرد,4.705132634,4.705132213157352,2.0387446880340576,3.190035104751587
الان,9.708718832,9.708718410307064,11.159305572509766,8.533080101013184
یعنی,9.819692895,9.819693198589892,7.209805965423584,7.772953033447266
فایده,15.95528505,15.955286716148207,13.582723617553711,13.874412536621094
داره,4.724827046,4.72483145135338,3.799257755279541,3.8005893230438232
با,6.985312202,6.985312542894846,11.748381614685059,5.94921350479126
این,3.660003246,3.6600062352752607,2.5885868072509766,2.2235677242279053
موش,16.34010153,16.34010087348415,12.372475624084473,10.506335258483887
حرف,7.050547104,7.050546659195542,9.821672439575195,4.013223171234131
بزنم,5.157753638,5.157755269040102,2.0953943729400635,2.5417919158935547
همه,9.658902274,9.658902681312016,8.224035263061523,11.1500244140625
چیز,2.562624322,2.562623559899855,5.687493324279785,7.70883321762085
این,8.682552192,8.68255233023506,9.53091812133789,9.104451179504395
پایین,13.15814556,13.15814555542197,8.157508850097656,5.455976486206055
اینقدر,14.33827995,14.338282889839013,11.053927421569824,8.40623664855957
غیرعادیه,7.863537996,7.863541420335537,9.904722213745117,9.929342269897461
که,0.904245006,0.9042496731546891,2.697631359100342,0.8486128449440002
احتمال,12.13210208,12.132104346446367,10.741910934448242,8.115132331848145
اینکه,4.611265047,4.611267017246492,3.657423973083496,2.676133155822754
اون,6.145029492,6.145030537570608,6.136180400848389,4.244748115539551
هم,6.565211959,6.565213358198208,6.568602561950684,4.960055828094482
حرف,10.28823537,10.288233790628912,11.158950805664062,7.931759834289551
بزنه,1.494825078,1.4948270172632678,0.14321954548358917,1.9036411046981812
به,7.158396688,7.1583980313910525,7.367746353149414,3.714226245880127
نظرم,4.362233438,4.362236754094245,4.440620422363281,5.136917591094971
خیلی,2.033330417,2.0333315607224502,4.9465436935424805,0.9680777788162231
زیاده,2.618432494,2.6184339460835773,0.7743129134178162,1.3026946783065796
به هرحال,9.790664381,5.19278670032187,7.931271076202393,9.63585376739502
امتحانش,7.853112406,10.227822560649438,12.047050476074219,5.583349704742432
ضرری,7.152180314,9.605986093580306,12.188947677612305,3.5643959045410156
نداره,2.634207147,16.71353050771103,9.557638168334961,7.404852867126465
پس,8.190400437,7.464212523056702,7.13979959487915,8.094354629516602
شروع,10.22229118,13.908262303950732,8.420923233032227,9.698291778564453
کرد,2.344555751,12.029148247999482,9.2147216796875,13.190335273742676
ای,14.36102216,8.701076162065295,8.128707885742188,8.958600997924805
موش,13.92566169,17.225361918049156,10.102502822875977,7.377369403839111
راه,11.00251046,11.44334579113797,9.053926467895508,6.910333633422852
خروج,10.65690187,14.79741340041208,9.921863555908203,6.626223564147949
از,1.235327509,5.787658433879355,7.5688018798828125,8.47323989868164
این,4.439820075,4.408810166867168,5.297506332397461,9.18527889251709
استخر,9.927905678,14.783305939862341,9.978174209594727,11.150975227355957
رو,2.685277783,10.118480183803783,8.579486846923828,7.140476226806641
میدونی,9.287829882,15.656131561399476,8.655372619628906,5.98859167098999
از,7.357524404,5.787658433879355,7.5688018798828125,8.47323989868164
شنا,10.57902774,14.153517182128974,9.677207946777344,5.924656867980957
کردن,0.996850826,14.235310704994633,10.001239776611328,11.199848175048828
حسابی,12.81323513,16.625808348200636,10.138795852661133,6.234734535217285
خسته,3.208514146,13.140513933848235,8.056680679321289,5.970694541931152
شدم,0.999713677,14.150484082721787,8.822595596313477,12.446672439575195
ای,7.973563518,8.701076162065295,8.128707885742188,8.958600997924805
موش,1.38190177,17.225361918049156,10.102502822875977,7.377369403839111
آلیس,19.96184559,19.961846590221015,12.386650085449219,5.173821449279785
فکر,15.38059315,15.380590688223265,10.461817741394043,8.705491065979004
کرد,4.705132634,4.705132213157352,2.0387446880340576,3.190035104751587
شاید,6.580693892,6.580693120485934,7.599830150604248,5.993383407592773
این,4.08576206,4.08575977825796,5.321713447570801,2.4755613803863525
روش,8.787148766,8.787148914661932,7.058411121368408,4.8187689781188965
درست,5.742000362,5.7420038132155975,2.901061773300171,4.959311485290527
حرف,13.3471279,13.347136759778788,12.354589462280273,9.699753761291504
زدن,1.42685708,1.4268627440556436,1.4955837726593018,1.4054468870162964
با,4.61930643,4.619305769534941,6.431056022644043,3.738003730773926
یک,4.416176703,4.416179113058882,4.674493312835693,2.3113367557525635
موش,11.54708226,11.5470821320381,8.123011589050293,6.768133640289307
باشد,2.619699332,2.619697614598619,1.515175461769104,1.42555832862854
تا,8.057803208,8.057802939644722,7.595460891723633,7.026384353637695
حالا,7.002597555,7.0025997950376455,6.756262302398682,8.854453086853027
چنین,10.18178374,10.181783546267964,11.933647155761719,8.063152313232422
کاری,3.224391427,3.2243915275611736,7.352600574493408,11.12610149383545
نکرده,0.802475072,0.8024848204217045,2.6668972969055176,13.85041332244873
بود,2.001536021,2.0015399803544853,2.3694379329681396,10.515658378601074
اما,9.801781896,9.801778898216682,5.837794303894043,6.328275680541992
به,4.648784543,4.648785082608146,8.025263786315918,8.588237762451172
یاد,8.115811497,8.11581159043899,5.389521598815918,9.44276237487793
آورد,8.233095364,8.23309688041495,5.778863430023193,11.79409122467041
که,0.618946121,0.6189459893787942,2.3080666065216064,6.755161762237549
در,3.501380717,3.5013804731269804,5.367436408996582,7.989638328552246
کتاب,9.485151251,9.485152816037479,7.144974708557129,7.2231340408325195
دستور,13.99536221,13.995362553937097,9.591348648071289,8.089873313903809
زبان,1.615171334,1.6151735731138075,1.082068681716919,6.230197906494141
لاتین,8.326316968,8.326313194252217,7.960568428039551,6.092920780181885
برادرش,16.1500431,16.150041284164896,11.485437393188477,10.269433975219727
اینگونه,13.13553781,13.135536111648447,11.673516273498535,7.435873508453369
دیده,11.02185018,11.021853238663077,8.15949821472168,9.003761291503906
بود,2.724675414,2.724687208274787,2.2690112590789795,9.904986381530762
موش,20.35434432,20.354347943631346,16.26693344116211,6.639671802520752
از,6.467551088,6.467550255361374,6.296990394592285,8.228289604187012
موش,5.563060651,5.563058872095652,13.205740928649902,6.806637763977051
به,5.817843764,5.817843005730462,0.008396070450544357,7.359302997589111
موش,4.228872771,4.22887559234677,12.888498306274414,7.9022297859191895
موش,13.30080407,13.30080756279588,13.116975784301758,7.921899795532227
ای,13.22429679,13.224301114302076,6.084619522094727,6.232947826385498
موش,11.55251705,11.552514904833288,12.459843635559082,4.65741491317749
موش,17.22536493,17.225361918049156,10.102502822875977,7.377369403839111
با,8.892909225,8.892909224765097,9.413531303405762,9.095136642456055
کنجکاوی,13.32955629,13.329558448473227,9.058003425598145,7.235158443450928
به,2.560994243,2.5609909442330006,7.352250099182129,8.625557899475098
او,4.818967734,4.818965609837291,6.1102800369262695,10.536131858825684
نگاه,1.831272189,1.8312728006565262,2.550654411315918,10.929073333740234
کرد,0.660275699,0.6602880654488834,0.458617627620697,11.609846115112305
و,0.720732329,0.7207370057920165,2.963498592376709,8.551969528198242
به,4.018524086,4.018520688799202,0.0020272405818104744,8.674306869506836
نظر,5.286233729,5.286237398708214,4.6853790283203125,8.385318756103516
آلیس,17.75229032,17.75229336539458,13.890982627868652,9.672496795654297
آمد,5.59676662,5.596766880074706,4.978353023529053,9.922483444213867
که,2.683920837,2.6839281582651386,6.139416694641113,7.4957990646362305
با,4.926061781,4.926062924547769,0.004199967719614506,8.118191719055176
چشم,7.057145306,7.057145037151672,5.809025764465332,8.296025276184082
ریزش,17.37855575,17.378556537222128,11.001721382141113,11.222103118896484
چشمکی,10.7914511,10.79145030459404,6.2852277755737305,7.1159987449646
زد,3.758103381,3.75811007103851,0.980864405632019,7.3630146980285645
اما,5.883808993,5.883814070655001,9.649674415588379,4.649750232696533
چیزی,7.015681074,7.015680204550843,5.300421237945557,4.189574241638184
نگفت,3.516918981,3.5169230418178783,0.42598438262939453,1.4753062725067139
آلیس,19.96184559,19.961846590221015,12.386650085449219,5.173821449279785
فکر,15.38059315,15.380590688223265,10.461817741394043,8.705491065979004
کرد,4.705132634,4.705132213157352,2.0387446880340576,3.190035104751587
شاید,6.580693892,6.580693120485934,7.599830150604248,5.993383407592773
انگلیسی,12.93623283,12.936229046394091,12.43429946899414,8.18708610534668
نمیفهمه,6.402919409,6.402928970647289,9.165246963500977,10.2327299118042
بهش,4.164025798,4.164027946448829,12.33873176574707,17.311006546020508
میاد,12.46581006,12.465812549774745,7.292407989501953,9.48185920715332
یه,7.559095231,7.559092823486696,12.1577730178833,5.302860736846924
موش,12.84165997,12.84166135903244,8.645122528076172,12.308876991271973
فرانسوی,13.78076706,13.780766621605691,8.448408126831055,7.569868087768555
باشه,10.84584786,10.845848637679657,1.5159183740615845,9.752614974975586
که,4.553512089,4.553512972076927,8.466696739196777,3.19209361076355
با,4.958256973,4.958257975338614,6.308183670043945,3.608912467956543
ویلیام,16.80056294,16.80056563326185,11.565606117248535,11.082571029663086
فاتح,12.90464596,12.904644832166467,13.468161582946777,12.896451950073242
اومده,9.198937819,9.198938608925852,4.754806041717529,7.5571184158325195
اینجا,6.241118454,6.241117945877673,5.579415321350098,7.739042282104492
آخر,12.95659517,12.956597007854349,8.958786010742188,7.3761372566223145
آلیس,18.91921337,18.919216621594764,13.590749740600586,8.429069519042969
با,7.31400203,7.314002778496375,9.477961540222168,7.315803527832031
وجود,7.121892568,7.121893036271867,8.49006175994873,6.490979194641113
همه‌ی,2.932531594,2.932535458285448,7.042392730712891,6.161102771759033
دانش,10.3723184,10.372319067636022,8.89871883392334,14.979145050048828
تاریخی,14.06412061,14.06411665704644,9.626176834106445,12.782303810119629
که,3.741280579,3.741284747359146,4.275931358337402,6.594081401824951
داشت,2.489898419,2.489899627035365,0.8414037823677063,9.81580924987793
نسبت,10.12559736,10.12559736272753,11.612801551818848,4.547153472900391
به,0.049529001,0.04954279569146284,0.08543889969587326,2.8076348304748535
اینکه,8.894110189,8.894110828526104,7.255459785461426,13.500463485717773
رویدادهای,14.26451711,14.264517417474863,11.343100547790527,7.590831279754639
تاریخی,2.807476605,2.8074752504375855,7.823397636413574,11.517528533935547
در,3.164575415,3.1645742585489116,2.9903769493103027,6.315915107727051
چه,5.924831321,5.924836708351513,4.082727432250977,2.865353584289551
زمانی,2.321502157,2.3215006523407005,2.6941604614257812,6.398141384124756
رخ,2.176181767,2.1761841956760626,1.9842108488082886,7.581775188446045
داده,0.822700307,0.8227062387920487,2.5173587799072266,9.82101821899414
بودند,6.747520073,6.7475235375456775,4.534754753112793,14.0777006149292
چندان,6.546563942,6.546563439996638,11.849733352661133,8.768475532531738
اطلاعات,7.266689398,7.2666900186610315,3.285274028778076,5.678554058074951
شفافی,4.963616421,4.9636280730623845,8.283588409423828,12.689116477966309
نداشت,0.435644404,0.43565394064787294,0.14388702809810638,2.2104861736297607
پس,10.14230037,10.14231185581277,13.695704460144043,11.934029579162598
دوباره,12.2099791,12.209978403263186,8.7908296585083,13.268431663513184
شروع,5.304452557,5.304450964361433,4.911884784698486,3.921149969100952
کرد,2.151972271,2.151991284018025,0.5225534439086914,10.405467987060547
آنهایی,15.92447988,15.92448102631909,11.439722061157227,8.460713386535645
که,0.792719453,0.7927270504110653,0.4446992874145508,0.2816840708255768
لب,11.24417803,11.244178030244695,9.397380828857422,9.235815048217773
آب,12.04209266,12.04209452422332,4.581287384033203,4.96837854385376
تجمع,11.58292564,11.582924484630702,11.041518211364746,9.697075843811035
کرده,1.887683314,1.8876872917957677,4.861130714416504,1.7166463136672974
بودند,1.072680829,1.0726916813728722,0.16345997154712677,1.5742840766906738
دسته‌ای,5.339851918,5.339854625898376,14.92782974243164,10.433475494384766
بودند,5.098845476,5.098843081421127,0.3756866455078125,8.419341087341309
با,4.710678026,4.710680699706508,7.431541919708252,11.572773933410645
ظاهری,9.796633774,9.796633773684436,8.1212739944458,12.562679290771484
غیرعادی,14.6306291,14.630635356304435,8.16928482055664,14.428732872009277
پرندگان,19.19588316,19.195886511150135,17.871828079223633,10.348427772521973
با,5.92312831,5.923127657434058,0.06233808398246765,6.584632873535156
پر‌و‌بالی,6.520200318,6.520208986196929,11.233375549316406,9.38742733001709
گل آلود,8.310208979,11.951874039144991,7.3733062744140625,4.336946964263916
جانوران,14.71781821,16.36221531051516,10.812122344970703,5.4691386222839355
با,5.688144443,5.733655517969795,7.835580825805664,8.42245864868164
خزهایی,8.059554611,16.300680573317866,11.939214706420898,8.105457305908203
آویزان,7.628757766,18.194050811699366,11.02347183227539,4.209639072418213
همگی,12.07093325,14.702723078223535,9.756387710571289,5.911083221435547
خیس,10.80324706,15.730488755350047,10.105201721191406,4.145938873291016
